ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,AGE_GROUP,TOTAL_BILL,AVG_BILL,TOTAL_PAYMENT,AVG_PAYMENT,CREDIT_UTILIZATION,PAYMENT_RATIO,AVG_DELAY,MAX_DELAY,NUM_DELAY_MONTHS,RECENT_DELAY_FLAG,BILL_GROWTH,PAYMENT_STD
16863,220000,1,1,1,35,-1,-1,-1,-1,0,-1,753,6213,762,5106,700,1364,6220,762,5806,0,1364,500,1,2,14898,2483.0,14652,2442.0,0.06771787400966359,0.9834217061547755,-0.8333333333333334,0,0,0,-611,2803.8898694492264
16864,280000,1,1,1,46,1,-2,-1,-1,-1,-1,0,0,26330,6880,797,4898,0,26330,6880,797,4898,3680,1,3,38905,6484.166666666667,42585,7097.5,0.13894593233595595,1.0945612501927724,-0.8333333333333334,1,1,1,-4898,9762.420555374574
16865,30000,1,1,2,38,1,2,0,0,0,0,96258,69707,71904,62630,57406,46231,0,4000,5000,8000,1460,40000,0,2,404136,67356.0,58460,9743.333333333334,13.470750974967501,0.14465391686482554,0.5,2,2,1,50027,15083.344014729184
16866,500000,1,3,2,36,0,-1,-1,-1,-1,0,9001,1687,1409,16200,19880,9110,1702,1422,16281,20062,500,25070,0,2,57287,9547.833333333334,65037,10839.5,0.11457377085245829,1.1352639296187683,-0.6666666666666666,0,0,0,-109,10920.256695700886
16867,360000,1,2,1,40,-2,-2,-2,-2,-2,-2,0,256,0,425,1529,0,256,0,425,1529,0,590,0,2,2210,368.3333333333333,2800,466.6666666666667,0.006138871836467121,1.2663952962460425,-2.0,-2,0,0,0,570.1640699541376
16868,400000,1,1,1,38,1,2,2,2,-1,0,36838,26214,16199,3320,111353,103569,65,3383,20,112679,3699,3567,0,2,297493,49582.166666666664,123413,20568.833333333332,0.7437306406733983,0.41484198000631944,1.0,2,4,1,-66731,45157.39367331408
16869,350000,1,2,1,43,-2,-2,-2,-2,-2,-2,6088,3405,7763,20573,2367,11486,3436,7813,20604,2376,11493,13885,0,3,51682,8613.666666666666,59607,9934.5,0.147662435250185,1.153319273262001,-2.0,-2,0,0,-5398,6866.378805454881
16870,20000,1,2,2,36,1,4,3,3,2,3,15557,15015,16079,15528,16477,15930,0,1600,0,1500,0,0,1,2,94586,15764.333333333334,3100,516.6666666666666,4.729063546822659,0.032774059860234496,2.6666666666666665,4,6,1,-373,801.0409893798611
16871,110000,1,2,1,36,1,2,0,0,0,0,112875,108481,108418,105373,71733,61020,0,4308,3196,2536,2322,2001,0,2,567900,94650.0,14363,2393.8333333333335,5.162680339269643,0.025291380011656962,0.5,2,2,1,51855,1429.5196978939
16872,30000,1,3,2,31,1,3,2,0,0,0,31405,30588,26860,21165,21281,22938,0,0,1646,762,2000,0,1,2,154237,25706.166666666668,4408,734.6666666666666,5.14106196460118,0.02857920875530025,1.0,3,3,1,8467,900.172131687416
16873,20000,1,2,2,45,0,0,0,0,0,0,19856,20007,20319,20638,20025,15463,1316,1458,1277,494,427,4000,1,3,116308,19384.666666666668,8972,1495.3333333333333,5.815109244537773,0.07713934433276874,0.0,0,0,0,4393,1303.7318231395086
16874,180000,1,1,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0.0,0.0,0.0,-2.0,-2,0,0,0,0.0
16875,140000,1,2,2,48,0,0,2,2,2,0,119965,124944,124901,129675,121292,121343,8506,4706,9463,16,5002,10006,0,3,742120,123686.66666666667,37699,6283.166666666667,5.300819279862287,0.05079899369509824,1.0,2,3,0,-1378,3803.1049639296925
16876,300000,1,1,2,43,-1,-1,-1,-1,0,0,163,2508,8534,14378,16245,19047,2508,8534,14378,4000,6550,0,0,3,60875,10145.833333333334,35970,5995.0,0.2029159902800324,0.5908732505420855,-0.6666666666666666,0,0,0,-18884,5081.504777130491
16877,240000,1,3,2,41,0,0,0,0,0,0,218435,205981,187258,189435,145032,147370,5778,17020,5268,4179,4903,4236,0,3,1093511,182251.83333333334,41384,6897.333333333333,4.556276848846463,0.03784503507963333,0.0,0,0,0,71065,4996.507006566354
16878,160000,1,2,1,41,-1,-1,-1,-1,0,-1,326,1306,326,79652,326,49326,1306,652,79652,0,49326,326,1,3,131262,21877.0,131262,21877.0,0.8203823726101712,0.9999923817069547,-0.8333333333333334,0,0,0,-49000,34374.73962665027
16879,500000,1,2,1,38,0,0,0,0,-1,0,49201,59372,49677,49515,42568,48268,30107,10026,7241,50091,25000,5078,0,2,298601,49766.833333333336,127543,21257.166666666668,0.5972008055983888,0.4271337767329087,-0.16666666666666666,0,0,0,933,17367.070926516844
16880,50000,1,2,1,45,0,0,0,0,0,0,50297,49944,48030,32097,31450,29695,1939,1547,1464,1078,1225,1500,0,3,241513,40252.166666666664,8753,1458.8333333333333,4.830163396732066,0.036242205420803766,0.0,0,0,0,20602,296.5693286006944
16881,50000,1,2,1,39,1,2,2,3,2,0,26094,25376,29548,28786,28024,28772,0,4600,0,0,1200,1200,0,2,166600,27766.666666666668,7000,1166.6666666666667,3.3319333613327733,0.04201655452248186,1.6666666666666667,3,5,1,-2678,1781.7594300765372
16882,100000,1,4,2,37,0,0,-2,-2,-2,-2,7642,0,0,0,0,0,0,0,0,0,0,0,0,2,7642,1273.6666666666667,0,0.0,0.07641923580764193,0.0,-1.3333333333333333,0,0,0,7642,0.0
16883,150000,1,2,2,38,-2,-2,-2,-2,-2,-2,6682,2659,2178,1536,626,621,2669,2184,1542,626,621,1591,0,2,14302,2383.6666666666665,9233,1538.8333333333333,0.09534603102645982,0.6455289100188771,-2.0,-2,0,0,6061,821.2101842200124
16884,290000,1,1,1,36,1,-2,-1,-1,0,0,0,0,568,16166,16726,17427,0,568,16166,1000,1000,1000,0,2,50887,8481.166666666666,19734,3289.0,0.17547180871790097,0.3877927998742336,-0.5,1,1,1,-17427,6320.712839545869
16885,20000,1,2,2,37,0,0,0,0,0,0,15612,16927,17794,18550,18850,0,1577,1444,1200,500,0,0,1,2,87733,14622.166666666666,4721,786.8333333333334,4.386430678466077,0.0538103813800807,0.0,0,0,0,15612,713.7821563100795
16886,50000,1,2,1,33,0,0,0,0,0,0,49916,50240,26443,30768,10778,10989,2000,2000,5000,1000,1000,0,0,2,179134,29855.666666666668,11000,1833.3333333333333,3.5826083478330433,0.06140620202640467,0.0,0,0,0,38927,1722.4014243685087
16887,80000,1,2,1,39,0,0,0,0,0,0,37712,38713,39750,40771,42087,43409,1626,1663,1684,2000,2000,2000,0,2,242442,40407.0,10973,1828.8333333333333,3.0304871189110134,0.04526012299798303,0.0,0,0,0,-5697,188.42124791717805
16888,140000,1,2,1,42,0,0,0,0,0,0,139227,120780,123390,127557,117961,120570,4325,4558,6300,4221,4500,4600,0,3,749485,124914.16666666667,28504,4750.666666666667,5.353426046956807,0.038031397517765506,0.0,0,0,0,18657,772.635403451503
16889,260000,1,2,2,33,0,0,0,0,0,-1,19152,19934,21693,25492,29876,416,5000,5000,5000,5000,416,566,0,2,116563,19427.166666666668,20982,3497.0,0.44831750647112895,0.18000411790947463,-0.16666666666666666,0,0,0,18736,2328.920694227264
16890,150000,1,1,2,37,2,2,2,2,2,2,36148,36858,35985,38687,37765,40352,1600,0,3300,0,3200,1700,1,2,225795,37632.5,9800,1633.3333333333333,1.5052899647335685,0.04340200889298305,2.0,2,6,1,-4204,1454.189350348388
16891,300000,1,2,2,37,-2,-2,-1,-1,-1,-1,11669,27719,63037,1137,3916,4803,27963,63354,1140,3939,4817,5692,0,2,112281,18713.5,106905,17817.5,0.37426875243749186,0.9521116474590763,-1.3333333333333333,-1,0,0,6866,24344.594970958133
16892,120000,1,1,2,33,1,-2,-2,-1,-1,-2,0,0,0,600,0,0,0,0,600,0,0,0,0,2,600,100.0,600,100.0,0.0049999583336805525,0.9983361064891847,-1.1666666666666667,1,1,1,0,244.94897427831782
16893,90000,1,2,2,38,0,0,0,0,0,0,17621,18718,19809,20874,21228,21736,1700,1700,1700,1000,1000,1000,0,2,119986,19997.666666666668,8100,1350.0,1.333162964855946,0.06750731329227333,0.0,0,0,0,-4115,383.40579025361626
16894,200000,1,1,1,42,-2,-2,-2,-2,-2,-2,-200,-200,-200,-200,2472,0,0,0,0,2672,0,1862,0,3,1672,278.6666666666667,4534,755.6666666666666,0.008359958200209,2.7101016138673044,-2.0,-2,0,0,-200,1198.368502033772
16895,140000,1,1,2,32,0,0,0,0,2,0,46134,50890,59395,73225,56999,61050,5890,9395,15000,0,5000,7086,1,2,347693,57948.833333333336,42371,7061.833333333333,2.4835036892593623,0.12186290243720052,0.3333333333333333,2,1,0,-14916,4979.0075483640985
16896,50000,1,2,1,45,1,2,0,0,0,0,49436,48342,49140,49451,20921,20058,0,2065,1376,701,705,706,1,3,237348,39558.0,5553,925.5,4.746865062698746,0.023395927516020713,0.5,2,2,1,29378,707.8363511433981
16897,200000,1,4,2,40,1,-2,-1,-1,-1,-2,0,0,200,1000,0,0,0,200,1000,0,0,0,0,2,1200,200.0,1200,200.0,0.005999970000149999,0.9991673605328892,-1.0,1,1,1,0,400.0
16898,280000,1,1,2,33,0,0,0,0,0,0,167272,182401,196314,170380,187450,204331,18000,18000,10000,20000,20000,20000,0,2,1108148,184691.33333333334,106000,17666.666666666668,3.9576572940810926,0.09565500668231439,0.0,0,0,0,-37059,3881.5804341359035
16899,430000,1,1,2,34,0,0,0,0,0,0,416678,424740,434836,378571,228568,232668,16005,18016,16005,9005,9013,8010,0,2,2116061,352676.8333333333,76054,12675.666666666666,4.921060648696166,0.03594129094516134,0.0,0,0,0,184010,4457.475683238964
16900,190000,1,3,1,34,0,0,0,0,0,0,187780,189924,192232,186472,190262,193403,6781,7071,6744,6866,7203,7182,0,2,1140073,190012.16666666666,41847,6974.5,6.000352629723001,0.03670551209833748,0.0,0,0,0,-5623,203.43328144627665
16901,50000,1,3,2,38,1,2,0,0,0,0,38811,33993,35365,15426,17157,21842,0,2077,2000,2000,5000,0,0,2,162594,27099.0,11077,1846.1666666666667,3.251814963700726,0.06812632614779052,0.5,2,2,1,16969,1836.5152236414126
16902,110000,1,2,2,40,0,0,0,0,0,0,106455,109191,110937,108869,43207,42954,6000,5000,3814,2000,1600,1600,0,2,521613,86935.5,20014,3335.6666666666665,4.741893255515859,0.03836936892031272,0.0,0,0,0,63501,1892.4356439960293
16903,20000,1,3,2,46,0,0,0,0,0,0,9784,11195,12542,13619,14415,15281,1885,1838,1300,1000,1074,183,0,3,76836,12806.0,7280,1213.3333333333333,3.84160791960402,0.09474602079727215,0.0,0,0,0,-5497,628.5486987232307
16904,100000,1,3,2,45,-1,-1,0,0,0,0,10380,71944,72486,73717,74402,73187,72024,4028,6006,3018,3000,3008,0,3,376116,62686.0,91084,15180.666666666666,3.761122388776112,0.2421693249706873,-0.3333333333333333,0,0,0,-62807,27871.827860164947
16905,370000,1,1,2,37,-2,-2,-2,-2,-2,-2,12913,3409,2070,1895,2214,29613,3409,2070,1895,2214,29613,535,0,2,52114,8685.666666666666,39736,6622.666666666667,0.14084826797765412,0.7624676196872302,-2.0,-2,0,0,-16700,11300.059409873325
16906,320000,1,4,2,36,-2,-2,-2,-2,-2,-2,2860,16021,0,0,0,0,16021,0,0,0,0,0,0,2,18881,3146.8333333333335,16021,2670.1666666666665,0.05900294061581057,0.8484800338947145,-2.0,-2,0,0,2860,6540.545861521551
16907,80000,1,1,1,33,0,0,0,0,0,0,45524,62969,36217,36386,41596,27635,2000,10000,2000,6500,8000,5000,0,2,250327,41721.166666666664,33500,5583.333333333333,3.129048386895164,0.13382442235786648,0.0,0,0,0,17889,3231.356784180086
16908,100000,1,1,1,35,1,-2,-2,-2,-2,-1,0,0,0,0,0,970,0,0,0,0,970,830,1,2,970,161.66666666666666,1800,300.0,0.00969990300096999,1.8537590113285274,-1.3333333333333333,1,1,1,-970,466.8618639383603
16909,180000,1,2,1,42,2,0,0,0,0,0,26883,27884,28958,29864,30632,31274,1452,1526,1432,1200,1072,1326,1,3,175495,29249.166666666668,8008,1334.6666666666667,0.9749668057399681,0.045630669644892194,0.3333333333333333,2,1,1,-4391,171.49538380570675
16910,90000,1,3,1,46,0,0,0,0,0,0,91092,91229,66730,44850,29257,24755,4000,3000,2000,638,2000,500,0,3,347913,57985.5,12138,2023.0,3.865657048255019,0.034887932075168,0.0,0,0,0,66337,1349.212362825067
16911,170000,1,2,1,39,0,0,0,0,0,0,142509,143339,125864,112300,110371,113685,5000,20000,6000,5000,5000,3000,0,2,748068,124678.0,44000,7333.333333333333,4.40037411544638,0.05881810367760193,0.0,0,0,0,28824,6282.250127674532
16912,80000,1,2,1,50,0,0,0,0,0,0,72269,75007,67150,44374,48974,35396,4000,3000,5000,37000,2000,2000,0,3,343170,57195.0,53000,8833.333333333334,4.289571380357746,0.15444195459406534,0.0,0,0,0,36873,13847.984209503802
16913,20000,1,3,1,50,0,0,0,0,0,2,19657,20141,17703,18954,19582,19866,1273,1321,1572,1200,700,400,0,3,115903,19317.166666666668,6466,1077.6666666666667,5.794860256987151,0.0557875483158476,0.3333333333333333,2,1,0,-209,437.84959365821805
16914,50000,1,2,2,60,0,0,0,0,0,0,51078,50649,36384,32913,9397,9755,2013,2505,2100,500,500,500,0,4,190176,31696.0,8118,1353.0,3.8034439311213775,0.04268654989825268,0.0,0,0,0,41323,949.056373457341
16915,20000,1,2,2,50,1,2,3,2,2,3,10056,12571,12086,11595,13197,12700,3000,0,0,1800,0,0,1,3,72205,12034.166666666666,4800,800.0,3.6100694965251736,0.06647647009943772,2.1666666666666665,3,6,1,-2644,1296.148139681572
16916,390000,1,1,1,64,0,0,0,0,0,0,38383,38134,38679,39689,40472,41320,1608,1647,1657,1440,1496,1518,0,5,236677,39446.166666666664,9366,1561.0,0.606862546506291,0.03957275285408868,0.0,0,0,0,-2937,88.92243811322315
16917,80000,1,3,1,59,0,0,0,0,0,0,78651,80199,82036,82031,81535,81586,3454,3725,3722,3228,3281,3374,0,4,486038,81006.33333333333,20784,3464.0,6.075399057511781,0.042762000580200354,0.0,0,0,0,-2935,215.43908651867238
16918,350000,1,2,1,51,0,0,0,0,0,0,343842,107315,355925,353074,223209,207743,15000,340000,20000,9000,8000,14000,0,4,1591108,265184.6666666667,406000,67666.66666666667,4.546009868543233,0.2551679363261725,0.0,0,0,0,136099,133486.57860124615
16919,320000,1,1,1,51,0,0,0,0,0,0,483184,290784,277482,282869,253903,249866,20373,13000,11160,8418,8325,8602,0,4,1838088,306348.0,69878,11646.333333333334,5.744007049977969,0.03801665751767189,0.0,0,0,0,233318,4667.868921324448
16920,50000,1,3,1,52,2,2,2,2,4,3,36428,37530,38630,41774,40806,41357,2000,2000,4086,0,1500,1000,0,4,236525,39420.833333333336,10586,1764.3333333333333,4.7304053918921625,0.0447561790247161,2.5,4,6,1,-4929,1361.4817907951128
16921,260000,1,2,1,62,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,780,390,390,390,390,0,5,2340,390.0,2730,455.0,0.00899996538474852,1.1661683041435285,-1.0,-1,0,0,0,159.21683328090657
16922,200000,1,2,1,55,0,0,0,0,0,0,169287,172655,178858,180101,173138,176920,6177,8982,6758,6257,6633,6115,0,4,1050959,175159.83333333334,40922,6820.333333333333,5.254768726156369,0.03893773312019487,0.0,0,0,0,-7633,1089.9999388379188
16923,30000,1,2,1,49,-1,-1,2,-1,-1,-2,390,1358,578,340,-50,-440,1936,0,340,0,0,0,1,3,2176,362.6666666666667,2276,379.3333333333333,0.07253091563614546,1.0454754248966467,-0.6666666666666666,2,1,0,830,774.6397011944758
16924,20000,1,2,2,55,0,0,0,0,0,2,7357,8270,9301,10440,11193,10575,1290,1321,1460,1213,1,357,0,4,57136,9522.666666666666,5642,940.3333333333334,2.856657167141643,0.09874512137494093,0.3333333333333333,2,1,0,-3218,605.6730691277818
16925,320000,1,2,1,50,0,0,0,0,0,0,277884,281848,288726,293969,247873,250870,10100,11422,11006,10011,9091,7026,0,3,1641170,273528.3333333333,58656,9776.0,5.128640222999303,0.03574033418821074,0.0,0,0,0,27014,1575.6993368025512
16926,30000,1,3,3,52,1,2,2,3,2,2,23819,23144,28066,27321,27571,29300,0,5637,0,1000,2332,0,1,4,159221,26536.833333333332,8969,1494.8333333333333,5.307189760341322,0.056330155380537865,2.0,3,6,1,-5481,2227.4125272761366
16927,90000,1,3,2,50,0,0,0,0,0,0,80926,76495,71616,60177,54440,45788,3451,3243,2390,1840,1690,1954,0,3,389442,64907.0,14568,2428.0,4.327085254608282,0.037407271410707085,0.0,0,0,0,35138,751.965690706697
16928,180000,1,2,1,52,-2,-2,-1,0,0,-2,360,345,139740,15631,2777,2160,345,139770,1000,2777,2160,3424,0,4,161013,26835.5,149476,24912.666666666668,0.894511697157238,0.9283416348888917,-1.1666666666666667,0,0,0,-1800,56279.7072972725
16929,50000,1,1,2,50,0,0,0,-1,-1,-1,47155,23882,10054,3122,8471,6315,2000,4038,3129,8471,12508,19216,0,3,98999,16499.833333333332,49362,8227.0,1.9799404011919761,0.4986060606060606,-0.5,0,0,0,40840,6655.185527090887
16930,60000,1,2,1,52,0,0,0,0,0,0,58682,56893,58170,56539,29425,28013,3762,3000,2000,1000,1000,1500,0,4,287722,47953.666666666664,12262,2043.6666666666667,4.795286745220913,0.04261737852031294,0.0,0,0,0,30669,1126.3394988486673
16931,50000,1,2,2,53,0,0,0,0,0,0,48353,48005,49115,48688,48927,49106,2000,2581,1900,1919,1887,1127,0,4,292194,48699.0,11414,1902.3333333333333,5.843763124737505,0.039062954533787365,0.0,0,0,0,-753,462.98754482887193
16932,50000,1,3,1,55,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0,4,2340,390.0,2340,390.0,0.046799064018719624,0.9995728321230244,-1.0,-1,0,0,0,0.0
16933,20000,1,3,1,53,3,2,2,7,7,7,2255,2255,2255,2255,2255,2255,0,0,0,0,0,0,1,4,13530,2255.0,0,0.0,0.6764661766911655,0.0,4.666666666666667,7,6,1,0,0.0
16934,80000,1,3,1,53,1,2,0,0,0,0,9637,7251,8026,3878,3618,0,0,1088,1000,1000,958,1210,0,4,32410,5401.666666666667,5256,876.0,0.4051199360008,0.16216716546851379,0.5,2,2,1,9637,438.4864878191801
16935,350000,1,1,1,58,-2,-2,-2,-2,-2,-2,500,4063,-25,-25,-25,-25,4063,0,0,25,0,0,0,4,4463,743.8333333333334,4088,681.3333333333334,0.012751392138879603,0.9157706093189965,-2.0,-2,0,0,525,1656.7017434247684
16936,200000,1,2,1,52,0,0,0,-2,-2,-2,150603,153900,0,0,0,0,7000,0,0,0,0,0,0,4,304503,50750.5,7000,1166.6666666666667,1.5225073874630626,0.022988203767438195,-1.0,0,0,0,150603,2857.7380332470416
16937,360000,1,2,1,50,-2,-2,-2,-2,-2,-2,28595,0,2500,0,0,0,0,2500,0,0,0,0,0,3,31095,5182.5,2500,416.6666666666667,0.08637476007011091,0.08039619243632622,-2.0,-2,0,0,28595,1020.6207261596575
16938,20000,1,3,2,59,2,2,2,2,4,3,16357,19074,18482,20329,19616,19303,3000,0,2300,0,0,0,1,4,113161,18860.166666666668,5300,883.3333333333334,5.657767111644418,0.04683551015358513,2.5,4,6,1,-2946,1386.2419221285538
16939,90000,1,3,1,55,0,0,0,0,0,0,30789,31791,32827,33877,35311,36738,1514,1550,1600,2000,2000,2500,0,4,201333,33555.5,11164,1860.6666666666667,2.2370084776835815,0.055450147516067826,0.0,0,0,0,-5949,382.67828089227464
16940,370000,1,3,2,66,0,0,0,0,0,0,258397,236235,204503,201259,157159,152357,9661,9599,8683,6970,56032,6025,0,5,1209910,201651.66666666666,96970,16161.666666666666,3.2700181891400293,0.0801463909328868,0.0,0,0,0,106040,19586.42358029323
16941,180000,1,1,2,51,0,0,0,0,0,2,134327,123211,118587,118482,119952,110003,6015,6005,5702,7509,14,5011,1,4,724562,120760.33333333333,30256,5042.666666666667,4.025322081543991,0.04175758353655928,0.3333333333333333,2,1,0,24324,2595.285315079378
16942,20000,1,3,3,59,2,0,0,0,0,0,15281,16316,17347,18055,18755,20299,1596,1600,1300,1000,2000,0,1,4,106053,17675.5,7496,1249.3333333333333,5.302384880755962,0.07068097384351368,0.3333333333333333,2,1,1,-5018,697.454419060247
16943,30000,1,1,1,57,2,0,0,2,3,2,22957,23978,26749,28085,27344,26768,1707,3478,2073,0,0,1129,1,4,155881,25980.166666666668,8387,1397.8333333333333,5.195860137995401,0.053803518045701236,1.5,3,4,1,-3811,1331.0653502614616
16944,60000,1,3,1,54,0,0,0,0,0,-1,58432,58312,59388,29941,1341,1876,20000,3000,3000,1000,2000,25000,0,4,209290,34881.666666666664,54000,9000.0,3.4881085315244746,0.25801396142213473,-0.16666666666666666,0,0,0,56556,10601.886624558858
16945,330000,1,2,1,52,0,0,0,0,0,0,120212,119507,118891,107722,96842,85015,5000,5000,5000,5000,3500,5000,0,4,648189,108031.5,28500,4750.0,1.9642031387783674,0.043968589456795076,0.0,0,0,0,35197,612.3724356957945
16946,230000,1,2,1,51,2,0,0,0,0,0,204643,197993,84076,77766,70066,62865,5805,2965,3500,2600,2500,1901,0,4,697409,116234.83333333333,19271,3211.8333333333335,3.032199860000609,0.027632239285355818,0.3333333333333333,2,1,1,141778,1376.0676461085286
16947,50000,1,3,1,57,2,0,0,0,0,0,18275,18494,16978,16282,17363,8833,1509,2003,1200,1281,1512,2308,0,4,96225,16037.5,9813,1635.5,1.9244615107697847,0.10197867520212832,0.3333333333333333,2,1,1,9442,432.17993937710713
16948,30000,1,4,1,56,0,0,0,-1,-1,-1,29060,23546,0,1473,780,0,1030,0,1473,780,0,1320,0,4,54859,9143.166666666666,4603,767.1666666666666,1.828572380920636,0.08390448414145096,-0.5,0,0,0,29060,640.3375411973491
16949,80000,1,1,1,53,0,0,0,0,0,-1,39298,40061,40502,15948,15915,390,1809,2030,1476,833,390,390,0,4,152114,25352.333333333332,6928,1154.6666666666667,1.901401232484594,0.04554448936659764,-0.16666666666666666,0,0,0,38908,717.00980932388
16950,50000,1,2,1,58,2,2,2,2,0,0,8728,10726,11257,11772,12574,13369,2152,1000,1000,1000,1000,1000,1,4,68426,11404.333333333334,7152,1192.0,1.368492630147397,0.10452014555657854,1.3333333333333333,2,4,1,-4641,470.3020306143702
16951,10000,1,2,1,50,1,2,0,0,0,0,10171,8150,8446,8067,8227,8400,2,1281,1134,294,305,1000,0,3,51461,8576.833333333334,4016,669.3333333333334,5.145585441455855,0.07803816408223543,0.5,2,2,1,1771,532.6047940702999
16952,170000,1,4,1,56,0,0,0,0,0,0,86229,134760,132615,131213,129293,128379,55000,5012,5000,4516,5000,5000,0,4,742489,123748.16666666667,79528,13254.666666666666,4.367556661431403,0.10710986006545543,0.0,0,0,0,-42150,20451.881426085638
16953,50000,1,2,1,61,2,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,1,5,2340,390.0,2340,390.0,0.046799064018719624,0.9995728321230244,-0.5,2,1,1,0,0.0
16954,20000,1,3,2,57,2,0,0,2,3,2,9918,11442,15926,16668,16109,15709,2000,5000,1300,0,0,1000,0,4,85772,14295.333333333334,9300,1550.0,4.288385580720964,0.1084257283760624,1.5,3,4,1,-5791,1858.7630295441106
16955,20000,1,2,2,50,-1,-1,0,0,0,-2,1956,16568,15586,12800,0,0,16573,1551,5060,0,0,0,0,3,46910,7818.333333333333,23184,3864.0,2.3453827308634567,0.49421244484236104,-0.6666666666666666,0,0,0,1956,6528.2548050761625
16956,190000,1,3,1,50,0,0,0,0,2,0,102648,106410,108770,115325,112063,114484,5400,5491,9800,0,4300,8700,0,3,659700,109950.0,33691,5615.166666666667,3.4720869890158474,0.05107010600256783,0.3333333333333333,2,1,0,-11836,3474.204969006099
16957,270000,1,1,1,50,2,4,3,3,2,2,213616,208784,212058,207226,202394,231339,0,8000,0,0,32236,3000,0,3,1275417,212569.5,43236,7206.0,4.723749171299366,0.03389947452521448,2.6666666666666665,4,6,1,-17723,12653.86170305334
16958,480000,1,2,2,51,-2,-2,-2,-2,-2,-2,2900,17646,0,15620,5200,1355,17646,0,15620,5200,1355,2750,0,4,42721,7120.166666666667,42571,7095.166666666667,0.08900189791271268,0.9964655212770938,-2.0,-2,0,0,1545,7612.567252029151
16959,380000,1,3,1,52,0,0,0,0,0,0,145445,144908,147940,151488,154975,159477,6000,5362,6000,6000,7000,10000,0,4,904233,150705.5,40362,6727.0,2.379554264330883,0.04463667590468839,0.0,0,0,0,-14032,1687.3571050610478
16960,20000,1,3,1,49,0,0,0,-2,-2,-2,10823,11180,0,0,0,0,1400,0,0,0,0,0,1,3,22003,3667.1666666666665,1400,233.33333333333334,1.1000949952502375,0.06362479549172878,-1.0,0,0,0,10823,571.5476066494083
16961,50000,1,2,1,48,2,2,2,2,2,2,42807,44489,45470,46424,45377,48441,2700,2000,2000,0,3800,0,1,3,273008,45501.333333333336,10500,1750.0,5.46005079898402,0.03846027054053163,2.0,2,6,1,-5634,1506.983742447144
16962,280000,1,3,1,52,0,0,0,0,0,0,247868,251246,258032,263163,267083,272706,9000,10842,10928,9700,10000,10125,1,4,1560098,260016.33333333334,60595,10099.166666666666,5.571758672290456,0.038840483841089575,0.0,0,0,0,-24838,723.4319364436897
16963,240000,1,1,1,65,0,0,0,0,0,0,146696,149707,151780,152373,145763,148276,6930,6000,6000,6000,5500,6000,0,5,894595,149099.16666666666,36430,6071.666666666667,3.727463635568185,0.04072229252086976,0.0,0,0,0,-1580,465.63576609477354
